outline, Alias
"{""type"":""Polygon"",""coordinates"":[[[-110,60],[-110,59.8726],[-110,59.7652],[-110,59.5995],[-110,59.4747],[-110,59.391],[-110,59.25],[-110,59],[-110,58.8615],[-110,58.75],[-110,58.6048],[-110,58.5073],[-110,58.3615],[-110,58.2059],[-110,58.0405],[-110,57.9423],[-110,57.75],[-110,57.5575],[-110,57.4398],[-110,57.25],[-110,57.1111],[-110,56.9291],[-110,56.8331],[-110,56.6822],[-110,56.5],[-110,56.3613],[-110,56.232],[-110,56.0867],[-110,56],[-109.9999,55.8728],[-109.9999,55.75],[-110,55.6177],[-110.0001,55.4332],[-110.0001,55.3312],[-110.0015,55.1805],[-110.0026,55.0728],[-110.0038,54.9492],[-110.0057,54.7477],[-110.0057,54.6243],[-110.0057,54.5],[-110.0057,54.3259],[-110.0044,54.2775],[-110.0057,54.237],[-110.0056,54.1513],[-110.0057,54],[-110.0058,53.8894],[-110.0057,53.7169],[-110.0067,53.6245],[-110.0057,53.6094],[-110.006,53.5402],[-110.0054,53.4786],[-110.0059,53.3035],[-110.0057,53.2138],[-110.0061,53.0617],[-110.0066,53.0295],[-110.0046,52.9872],[-110.0056,52.8852],[-110.0048,52.8681],[-110.0052,52.8067],[-110.0048,52.7725],[-110.0054,52.6671],[-110.0054,52.6036],[-110.0046,52.5214],[-110.0042,52.4335],[-110.0039,52.3324],[-110.003,52.2737],[-110.0036,52.2013],[-110.0051,52.0556],[-110.004,51.8816],[-110.0042,51.8218],[-110.0052,51.7944],[-110.0051,51.7071],[-110.0039,51.6414],[-110.0043,51.62],[-110.0043,51.5314],[-110.003,51.4614],[-110.0034,51.4445],[-110.0036,51.3434],[-110.0051,51.2699],[-110.0048,51.0958],[-110.0046,50.9572],[-110.005,50.9209],[-110.003,50.8338],[-110.0032,50.779],[-110.0042,50.7174],[-110.0035,50.557],[-110.0035,50.4544],[-110.0057,50.426],[-110.006,50.3507],[-110.0078,50.2798],[-110.0066,50.2506],[-110.0072,50.2219],[-110.0051,50.0476],[-110.0041,49.9603],[-110.0041,49.8714],[-110.0043,49.6949],[-110.0044,49.5901],[-110.0046,49.4037],[-110.0048,49.2573],[-110.0049,49.1144],[-110.005,49.0001],[-110.2714,49],[-110.4696,49],[-110.75,49],[-110.9935,49],[-111.25,49],[-111.5077,49],[-111.7655,49],[-111.9993,49],[-112.2754,49],[-112.5,49],[-112.7482,49],[-113.0105,49],[-113.25,49],[-113.5017,49],[-113.7163,49],[-113.9952,49],[-114.0693,49.0001],[-114.0718,49.006],[-114.0591,49.0184],[-114.0542,49.0267],[-114.0623,49.0375],[-114.0639,49.0455],[-114.0766,49.0537],[-114.0813,49.0598],[-114.0896,49.0585],[-114.1072,49.0651],[-114.118,49.0741],[-114.1298,49.0782],[-114.1533,49.0996],[-114.1491,49.1074],[-114.1498,49.1181],[-114.1579,49.1237],[-114.1655,49.1371],[-114.1491,49.1437],[-114.1619,49.1517],[-114.1749,49.1636],[-114.2127,49.1734],[-114.2215,49.1891],[-114.2305,49.1893],[-114.2347,49.1854],[-114.2467,49.1873],[-114.2571,49.177],[-114.2694,49.181],[-114.2873,49.178],[-114.2901,49.186],[-114.301,49.1908],[-114.3105,49.192],[-114.3184,49.2],[-114.3369,49.1994],[-114.3456,49.1936],[-114.3589,49.1984],[-114.3662,49.2037],[-114.3773,49.2029],[-114.3868,49.205],[-114.4021,49.2133],[-114.3939,49.2194],[-114.405,49.2243],[-114.4011,49.2278],[-114.4027,49.2417],[-114.3836,49.2462],[-114.3935,49.2572],[-114.4145,49.2622],[-114.4352,49.2622],[-114.4479,49.2644],[-114.4512,49.2804],[-114.4468,49.2884],[-114.4612,49.3041],[-114.4668,49.3044],[-114.4776,49.3124],[-114.485,49.3107],[-114.4921,49.3138],[-114.4892,49.3239],[-114.4789,49.3268],[-114.4876,49.3473],[-114.5069,49.3566],[-114.523,49.3563],[-114.5241,49.3621],[-114.5316,49.3705],[-114.5263,49.3751],[-114.5366,49.3796],[-114.5442,49.3776],[-114.5669,49.3769],[-114.5761,49.3867],[-114.5906,49.3961],[-114.592,49.4049],[-114.5984,49.4126],[-114.5972,49.4215],[-114.6008,49.4247],[-114.5986,49.4339],[-114.6051,49.4389],[-114.5983,49.4454],[-114.5994,49.4666],[-114.5939,49.4694],[-114.5929,49.4932],[-114.5946,49.5027],[-114.585,49.5125],[-114.5832,49.5202],[-114.5727,49.5247],[-114.5698,49.537],[-114.5742,49.5464],[-114.573,49.557],[-114.5789,49.5581],[-114.5882,49.5654],[-114.5934,49.5611],[-114.6073,49.5593],[-114.6089,49.5549],[-114.6196,49.5464],[-114.6304,49.5491],[-114.6379,49.5436],[-114.6546,49.5452],[-114.6626,49.552],[-114.6763,49.5533],[-114.6833,49.5565],[-114.6905,49.5537],[-114.6958,49.5466],[-114.7103,49.5585],[-114.7103,49.5629],[-114.7326,49.5765],[-114.7372,49.5959],[-114.7471,49.6024],[-114.7473,49.6194],[-114.7234,49.6239],[-114.7083,49.6359],[-114.7002,49.6368],[-114.691,49.6327],[-114.6871,49.6379],[-114.6746,49.6435],[-114.6677,49.6377],[-114.6621,49.6434],[-114.657,49.6609],[-114.6698,49.6729],[-114.669,49.691],[-114.6766,49.6961],[-114.6683,49.7038],[-114.661,49.7062],[-114.6389,49.7178],[-114.6331,49.7341],[-114.6429,49.7391],[-114.6422,49.7463],[-114.6514,49.7587],[-114.6591,49.7651],[-114.6444,49.773],[-114.6361,49.7848],[-114.6422,49.7958],[-114.6419,49.808],[-114.6474,49.8193],[-114.6399,49.8277],[-114.6506,49.8384],[-114.6548,49.8467],[-114.6627,49.8548],[-114.6614,49.8623],[-114.6714,49.8645],[-114.6727,49.8783],[-114.6849,49.8878],[-114.6918,49.8963],[-114.6873,49.9171],[-114.6902,49.9216],[-114.6937,49.9426],[-114.6853,49.9552],[-114.6833,49.9671],[-114.6574,49.9684],[-114.6515,49.9755],[-114.6548,49.9969],[-114.6666,50.0033],[-114.6577,50.0191],[-114.6577,50.0297],[-114.6664,50.0354],[-114.6629,50.0396],[-114.6761,50.0481],[-114.6664,50.0509],[-114.6652,50.0637],[-114.6771,50.0635],[-114.6913,50.0713],[-114.6974,50.0869],[-114.7108,50.1022],[-114.7194,50.1057],[-114.7204,50.1103],[-114.7333,50.1186],[-114.7248,50.1433],[-114.7273,50.1484],[-114.7253,50.1614],[-114.7326,50.1693],[-114.7309,50.176],[-114.7239,50.1839],[-114.7247,50.1902],[-114.7389,50.2027],[-114.7396,50.2117],[-114.749,50.2149],[-114.7453,50.2223],[-114.7558,50.2318],[-114.7629,50.2347],[-114.762,50.2409],[-114.768,50.2431],[-114.7702,50.25],[-114.7665,50.254],[-114.7641,50.2652],[-114.7517,50.2753],[-114.7551,50.2992],[-114.7694,50.3026],[-114.7816,50.3016],[-114.7804,50.3153],[-114.7976,50.3261],[-114.7922,50.3358],[-114.7739,50.3446],[-114.7662,50.3507],[-114.7686,50.3588],[-114.775,50.3625],[-114.7845,50.3628],[-114.7891,50.3581],[-114.8039,50.3649],[-114.8088,50.3707],[-114.8192,50.3691],[-114.8139,50.3819],[-114.8203,50.3845],[-114.8248,50.3933],[-114.8312,50.3903],[-114.8383,50.3936],[-114.8569,50.3925],[-114.8654,50.3989],[-114.8636,50.4173],[-114.8596,50.421],[-114.873,50.4302],[-114.8747,50.4396],[-114.8878,50.4356],[-114.9122,50.4514],[-114.9174,50.4615],[-114.9323,50.4735],[-114.9317,50.4785],[-114.9372,50.4863],[-114.9458,50.4896],[-114.959,50.5044],[-114.9775,50.5296],[-114.9783,50.535],[-114.9914,50.5444],[-115.0137,50.5709],[-115.0151,50.5824],[-115.0205,50.5847],[-115.0336,50.5793],[-115.0495,50.5752],[-115.0737,50.5884],[-115.0853,50.5897],[-115.1009,50.5779],[-115.1175,50.5698],[-115.1361,50.5744],[-115.1485,50.5708],[-115.1546,50.5733],[-115.1736,50.5676],[-115.1777,50.5582],[-115.1909,50.5541],[-115.1837,50.544],[-115.1909,50.5351],[-115.2022,50.533],[-115.2081,50.5278],[-115.2169,50.5365],[-115.231,50.5449],[-115.2298,50.5592],[-115.2349,50.5676],[-115.2419,50.5712],[-115.2302,50.5775],[-115.2397,50.5892],[-115.2473,50.5881],[-115.2601,50.5963],[-115.2719,50.5979],[-115.2804,50.6055],[-115.2936,50.6111],[-115.298,50.6248],[-115.3101,50.6273],[-115.3119,50.6382],[-115.2855,50.6388],[-115.2813,50.6538],[-115.2823,50.6632],[-115.2984,50.6833],[-115.3008,50.6907],[-115.2936,50.6984],[-115.3016,50.7006],[-115.3144,50.7154],[-115.3107,50.7216],[-115.3151,50.7258],[-115.3276,50.7219],[-115.333,50.7241],[-115.3499,50.7213],[-115.3546,50.7227],[-115.3776,50.7109],[-115.3789,50.7053],[-115.3912,50.7065],[-115.4037,50.7123],[-115.4138,50.7113],[-115.4169,50.7199],[-115.4114,50.7232],[-115.4124,50.7336],[-115.4196,50.7366],[-115.4363,50.7557],[-115.4471,50.7532],[-115.4605,50.7569],[-115.4703,50.752],[-115.4812,50.7552],[-115.4848,50.7607],[-115.4819,50.7686],[-115.4976,50.7823],[-115.5122,50.7864],[-115.517,50.7802],[-115.5325,50.7882],[-115.5386,50.7966],[-115.5509,50.7971],[-115.5529,50.8025],[-115.5605,50.8047],[-115.5665,50.8147],[-115.5608,50.8265],[-115.5649,50.8322],[-115.5782,50.8405],[-115.5906,50.8431],[-115.6074,50.844],[-115.6181,50.8357],[-115.627,50.8334],[-115.6394,50.838],[-115.643,50.8422],[-115.6439,50.8573],[-115.651,50.8659],[-115.6489,50.8741],[-115.629,50.8798],[-115.6169,50.8794],[-115.6127,50.8853],[-115.5926,50.8926],[-115.5779,50.8883],[-115.5621,50.8943],[-115.5686,50.9021],[-115.5842,50.9158],[-115.5999,50.9179],[-115.6098,50.9263],[-115.6055,50.9334],[-115.597,50.9399],[-115.6108,50.9468],[-115.6146,50.9512],[-115.6117,50.9589],[-115.622,50.9655],[-115.6281,50.9777],[-115.6362,50.982],[-115.6488,50.9975],[-115.6574,51.0013],[-115.6694,50.9993],[-115.6778,51.0072],[-115.6886,51.0136],[-115.6922,51.0198],[-115.6923,51.0286],[-115.7038,51.0213],[-115.7171,51.0174],[-115.7268,51.0187],[-115.74,51.0249],[-115.7353,51.0296],[-115.7431,51.0339],[-115.7515,51.0315],[-115.767,51.0394],[-115.7736,51.0577],[-115.7613,51.0608],[-115.762,51.0719],[-115.7724,51.067],[-115.7892,51.0724],[-115.8028,51.0696],[-115.808,51.0806],[-115.8166,51.0847],[-115.8255,51.0827],[-115.8334,51.0759],[-115.8476,51.0818],[-115.8577,51.0791],[-115.8679,51.0893],[-115.883,51.086],[-115.8947,51.0861],[-115.9236,51.0831],[-115.9325,51.0967],[-115.9485,51.0992],[-115.9504,51.1069],[-115.9572,51.1152],[-115.9676,51.116],[-115.9683,51.1221],[-115.9848,51.126],[-116.0044,51.1247],[-116.0113,51.1277],[-116.0156,51.1381],[-116.0099,51.1437],[-116.0094,51.1551],[-116.0175,51.1561],[-116.0295,51.1627],[-116.0368,51.17],[-116.0239,51.1762],[-116.0213,51.187],[-116.0061,51.1902],[-116,51.1939],[-116.0065,51.2107],[-116.002,51.2154],[-116.0076,51.222],[-116.0165,51.2236],[-116.0267,51.2198],[-116.0492,51.2274],[-116.0652,51.2479],[-116.0813,51.2518],[-116.0918,51.2508],[-116.1117,51.2533],[-116.1251,51.2593],[-116.1441,51.2647],[-116.1532,51.2634],[-116.1591,51.2758],[-116.1516,51.2871],[-116.1641,51.2978],[-116.1794,51.2954],[-116.1885,51.3015],[-116.2068,51.2962],[-116.2191,51.2945],[-116.2271,51.3015],[-116.2434,51.3014],[-116.26,51.3098],[-116.268,51.3119],[-116.2746,51.3194],[-116.2748,51.3282],[-116.2867,51.3345],[-116.29,51.3431],[-116.2773,51.3547],[-116.2777,51.3617],[-116.2934,51.3648],[-116.3027,51.3713],[-116.3115,51.385],[-116.2919,51.3972],[-116.2925,51.4036],[-116.2825,51.4068],[-116.2943,51.4299],[-116.2855,51.4353],[-116.2881,51.4485],[-116.2841,51.4565],[-116.2925,51.4618],[-116.3223,51.4625],[-116.338,51.4643],[-116.3466,51.4695],[-116.3606,51.4709],[-116.369,51.483],[-116.3798,51.4883],[-116.3939,51.5057],[-116.3963,51.5126],[-116.3935,51.518],[-116.3954,51.5255],[-116.3829,51.5326],[-116.3909,51.5456],[-116.4014,51.5465],[-116.4154,51.5533],[-116.4529,51.5606],[-116.4648,51.5658],[-116.4733,51.5827],[-116.466,51.5941],[-116.4714,51.6047],[-116.491,51.6123],[-116.489,51.6167],[-116.4996,51.6234],[-116.4999,51.6277],[-116.5135,51.6276],[-116.5299,51.6317],[-116.5365,51.6387],[-116.5459,51.6382],[-116.5701,51.6471],[-116.5706,51.6529],[-116.5804,51.6531],[-116.595,51.6618],[-116.5875,51.673],[-116.5914,51.6777],[-116.5814,51.6875],[-116.5812,51.6973],[-116.5876,51.7093],[-116.5985,51.7239],[-116.6105,51.724],[-116.6242,51.7273],[-116.6312,51.7314],[-116.6281,51.7449],[-116.6403,51.7512],[-116.6503,51.7537],[-116.651,51.7668],[-116.6431,51.7867],[-116.656,51.7969],[-116.6543,51.8013],[-116.6821,51.8121],[-116.6945,51.8036],[-116.7068,51.8024],[-116.7155,51.7987],[-116.7251,51.8048],[-116.7442,51.8066],[-116.7545,51.7999],[-116.7596,51.7875],[-116.7653,51.7846],[-116.7729,51.7748],[-116.7915,51.764],[-116.8065,51.7505],[-116.8112,51.7406],[-116.8186,51.7356],[-116.8049,51.7259],[-116.798,51.7236],[-116.8001,51.7169],[-116.807,51.7131],[-116.8097,51.7053],[-116.8366,51.7033],[-116.8536,51.7083],[-116.8652,51.7052],[-116.8873,51.703],[-116.9026,51.7038],[-116.9206,51.7098],[-116.926,51.7175],[-116.9265,51.7291],[-116.9436,51.7339],[-116.9445,51.7417],[-116.9543,51.7432],[-116.9606,51.752],[-116.9764,51.7602],[-116.9737,51.7695],[-116.9632,51.7743],[-116.9661,51.7877],[-116.964,51.795],[-116.989,51.8111],[-116.9842,51.8203],[-116.9882,51.8229],[-116.9789,51.8336],[-116.9845,51.836],[-117.0057,51.8361],[-117.0194,51.8429],[-117.0321,51.8544],[-117.0343,51.8598],[-117.0233,51.88],[-117.0108,51.8897],[-117.0195,51.8914],[-117.0467,51.9102],[-117.0797,51.9308],[-117.0862,51.9369],[-117.0977,51.9397],[-117.1032,51.9565],[-117.1202,51.9557],[-117.1333,51.9683],[-117.1485,51.9734],[-117.1542,51.9719],[-117.1773,51.9744],[-117.1972,51.9801],[-117.197,51.9877],[-117.2017,51.9929],[-117.2164,51.9973],[-117.232,52.0165],[-117.2227,52.0174],[-117.2147,52.0285],[-117.232,52.0411],[-117.2482,52.0348],[-117.2521,52.0386],[-117.2706,52.0489],[-117.2684,52.0558],[-117.2945,52.0651],[-117.3051,52.0743],[-117.292,52.0854],[-117.2986,52.0943],[-117.307,52.141],[-117.3173,52.194],[-117.3272,52.1899],[-117.334,52.1486],[-117.3813,52.1377],[-117.5002,52.1443],[-117.5099,52.1578],[-117.5231,52.1582],[-117.6113,52.1443],[-117.6293,52.1748],[-117.6635,52.1979],[-117.7432,52.194],[-117.7413,52.203],[-117.8183,52.2264],[-117.8222,52.2464],[-117.8396,52.2741],[-117.7961,52.2925],[-117.778,52.3189],[-117.7529,52.3164],[-117.723,52.3556],[-117.7048,52.3575],[-117.7058,52.3653],[-117.7298,52.3823],[-117.7665,52.4177],[-117.8397,52.4211],[-117.8869,52.4261],[-117.9668,52.4697],[-117.988,52.5002],[-118.0035,52.4926],[-118.0133,52.4839],[-118.0218,52.4723],[-118.0185,52.4593],[-118.0211,52.4555],[-118.0421,52.459],[-118.0507,52.4571],[-118.0529,52.4496],[-118.0304,52.4381],[-118.0407,52.4185],[-118.0442,52.3985],[-118.138,52.4075],[-118.142,52.4024],[-118.164,52.3937],[-118.1821,52.3828],[-118.1801,52.3726],[-118.2007,52.3727],[-118.2128,52.3703],[-118.226,52.3803],[-118.2203,52.3851],[-118.2209,52.3976],[-118.2444,52.408],[-118.2399,52.4176],[-118.2398,52.427],[-118.2513,52.4398],[-118.2553,52.4495],[-118.1934,52.4778],[-118.2355,52.4902],[-118.2743,52.524],[-118.2891,52.5385],[-118.2728,52.566],[-118.3326,52.5802],[-118.3336,52.6062],[-118.3525,52.6106],[-118.3545,52.6337],[-118.301,52.6541],[-118.2901,52.6777],[-118.3433,52.7089],[-118.3428,52.7386],[-118.3911,52.7604],[-118.4224,52.7758],[-118.413,52.806],[-118.3996,52.8245],[-118.4011,52.8405],[-118.3889,52.8489],[-118.4032,52.8508],[-118.4445,52.8522],[-118.4584,52.8596],[-118.4612,52.8693],[-118.4486,52.8803],[-118.4483,52.8853],[-118.4693,52.8956],[-118.4768,52.9008],[-118.5001,52.9063],[-118.5109,52.9051],[-118.5222,52.8981],[-118.5437,52.9084],[-118.5619,52.9012],[-118.5695,52.8889],[-118.5872,52.8822],[-118.6081,52.8796],[-118.6138,52.8837],[-118.6143,52.9001],[-118.6067,52.904],[-118.621,52.9163],[-118.6134,52.936],[-118.6385,52.9519],[-118.6513,52.9555],[-118.6602,52.9639],[-118.6611,52.9726],[-118.6712,52.9783],[-118.6698,52.9834],[-118.6493,52.9915],[-118.649,53.0003],[-118.6408,52.9993],[-118.6526,53.0184],[-118.6498,53.0251],[-118.6554,53.0348],[-118.6688,53.0425],[-118.6797,53.0413],[-118.6857,53.035],[-118.6959,53.0328],[-118.7006,53.0444],[-118.7103,53.0522],[-118.7264,53.0602],[-118.7461,53.0523],[-118.7564,53.0438],[-118.7589,53.038],[-118.7762,53.0453],[-118.7591,53.0658],[-118.7698,53.0745],[-118.7544,53.0828],[-118.7487,53.0883],[-118.7488,53.0972],[-118.7368,53.1065],[-118.7295,53.1155],[-118.7324,53.1192],[-118.7725,53.133],[-118.784,53.1449],[-118.7793,53.1509],[-118.7865,53.1592],[-118.8058,53.1652],[-118.8234,53.1729],[-118.8315,53.183],[-118.8478,53.1859],[-118.8621,53.1909],[-118.8796,53.2059],[-118.9094,53.2097],[-118.916,53.2118],[-118.9234,53.2252],[-118.9475,53.2389],[-118.9653,53.2368],[-118.9752,53.2417],[-118.9841,53.239],[-119.0239,53.2319],[-119.0262,53.2264],[-119.0183,53.2194],[-118.9994,53.2127],[-118.9994,53.1928],[-119.0086,53.1861],[-119.0199,53.1702],[-119.0288,53.1642],[-118.9999,53.1486],[-119.0251,53.1346],[-119.0246,53.1267],[-119.048,53.1268],[-119.0469,53.1449],[-119.0686,53.1575],[-119.0885,53.1655],[-119.1195,53.1618],[-119.1415,53.1817],[-119.146,53.1912],[-119.1756,53.1846],[-119.1961,53.1855],[-119.2191,53.194],[-119.2332,53.1935],[-119.2327,53.1818],[-119.2571,53.1766],[-119.2532,53.1848],[-119.2515,53.199],[-119.2625,53.2125],[-119.2881,53.2401],[-119.2914,53.25],[-119.3015,53.2498],[-119.3005,53.2562],[-119.3253,53.2696],[-119.3405,53.2871],[-119.3297,53.2966],[-119.356,53.3123],[-119.3469,53.3263],[-119.3559,53.3401],[-119.3907,53.3608],[-119.4061,53.3681],[-119.4367,53.3576],[-119.4592,53.3572],[-119.5175,53.3701],[-119.5335,53.3659],[-119.5485,53.3675],[-119.5785,53.3753],[-119.5903,53.3811],[-119.6045,53.3834],[-119.5983,53.3657],[-119.6253,53.3635],[-119.6375,53.3691],[-119.6689,53.3678],[-119.6764,53.3712],[-119.6828,53.3843],[-119.6954,53.3906],[-119.7088,53.3884],[-119.7254,53.3888],[-119.7311,53.4022],[-119.7393,53.4118],[-119.7584,53.4264],[-119.7585,53.4402],[-119.7715,53.4458],[-119.7837,53.4704],[-119.7906,53.4793],[-119.7821,53.4853],[-119.7804,53.4918],[-119.8001,53.5],[-119.8125,53.4999],[-119.8302,53.5147],[-119.8329,53.5193],[-119.8465,53.5117],[-119.8539,53.4999],[-119.8702,53.5],[-119.8754,53.5063],[-119.8899,53.5125],[-119.8995,53.5191],[-119.9003,53.533],[-119.8623,53.5485],[-119.8633,53.5616],[-119.8731,53.5714],[-119.8915,53.5777],[-119.9029,53.59],[-119.9107,53.6013],[-119.9232,53.6053],[-119.9304,53.6104],[-119.9259,53.6145],[-119.9027,53.6202],[-119.8794,53.6168],[-119.8541,53.6077],[-119.8294,53.6091],[-119.8167,53.6041],[-119.7931,53.6024],[-119.784,53.594],[-119.7762,53.5912],[-119.7592,53.591],[-119.7487,53.5934],[-119.7392,53.6022],[-119.7148,53.6117],[-119.7134,53.6146],[-119.7264,53.6283],[-119.7372,53.6368],[-119.7345,53.6632],[-119.7556,53.6649],[-119.7684,53.675],[-119.7732,53.6856],[-119.7838,53.6953],[-119.7867,53.7013],[-119.7974,53.7078],[-119.8137,53.7046],[-119.8221,53.7005],[-119.8396,53.6974],[-119.8451,53.7025],[-119.842,53.708],[-119.8443,53.7147],[-119.8704,53.7148],[-119.8895,53.7105],[-119.908,53.7106],[-119.9157,53.7173],[-119.9008,53.723],[-119.8975,53.7307],[-119.9021,53.7384],[-119.8874,53.75],[-119.8926,53.7575],[-119.8858,53.7685],[-119.8882,53.7795],[-119.9423,53.7759],[-119.9592,53.7811],[-119.983,53.7972],[-119.9713,53.8016],[-119.9774,53.8054],[-120,53.8062],[-120,53.9374],[-120,54.2689],[-119.9999,54.4909],[-120,54.5874],[-120,54.7367],[-120.0003,54.7977],[-120,54.9162],[-120,54.9977],[-119.9998,55.1148],[-120,55.1966],[-120,55.3323],[-120,55.4383],[-120,55.5792],[-120,55.6802],[-120,55.8429],[-119.9999,55.9654],[-120,56.1407],[-120,56.2612],[-120,56.4262],[-120,56.5502],[-120.0001,56.656],[-120,56.8041],[-120,57],[-120,57.2084],[-120,57.3806],[-119.9999,57.514],[-120,57.7317],[-120,57.9111],[-120,58.0795],[-120,58.25],[-120,58.3795],[-120,58.5],[-120,58.6342],[-120,58.75],[-120,58.9997],[-120,59.0893],[-120,59.25],[-120,59.3326],[-120,59.5],[-120,59.5843],[-120,59.75],[-120,60],[-119.75,60],[-119.5,60],[-119.25,60],[-119,60],[-118.75,60],[-118.5,60],[-118.25,60],[-118,60],[-117.75,60],[-117.5,60],[-117.25,60],[-117,60],[-116.75,60],[-116.5,60],[-116.25,60],[-116,60],[-115.75,60],[-115.5,60],[-115.25,60],[-115,60],[-114.75,60],[-114.5,60],[-114.25,60],[-114,60],[-113.75,60],[-113.5,60],[-113.25,60],[-113,60],[-112.75,60],[-112.5,60],[-112.25,60],[-112,60],[-111.75,60],[-111.5,60],[-111.25,60],[-111,60],[-110.75,60],[-110.5,60],[-110.25,60],[-110,60]]]}",AB
